"Project ID","Project Name","Project Type","Task Name","Contractor Type","Labor Count","Task Duration (hours)","Task Duration (days)","Total Cost (£","Start Date","Location","Complexity Level","season"
2032,"NLNG Storage Tank Installation","Industrial","Site Clearance","General",19,652,81.5,1077756,"2025-06-04","Calabar","Medium","Raining season"
2032,"NLNG Storage Tank Installation","Industrial","Instrumentation","General",19,635,79.4,1230630,"2025-04-17","Calabar","Medium","Raining season"
2032,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","General",21,679,84.9,798504,"2025-06-20","Bayelsa","High","Raining season"
2032,"NLNG Storage Tank Installation","Industrial","Testing & Commissioning","General",16,172,21.5,217408,"2025-12-10","Lagos","High","Dry season"
2032,"NLNG Storage Tank Installation","Industrial","Cathodic Protection","Specialist",8,686,85.8,351232,"2025-03-17","Abuja","Medium","Dry season"
2032,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","General",25,477,59.6,1252125,"2025-12-22","Bayelsa","High","Dry season"
2032,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","Specialist",25,725,90.6,960625,"2025-12-28","Calabar","High","Dry season"
2032,"NLNG Storage Tank Installation","Industrial","Offshore Crane Installation","General",6,763,95.4,448644,"2025-03-04","Bayelsa","High","Dry season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","General",10,90,11.2,100800,"2025-10-13","Uyo","Medium","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","Specialist",7,792,99.0,537768,"2025-10-05","Onne","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","General",21,635,79.4,1466850,"2025-05-20","Abuja","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","Specialist",22,501,62.6,1058112,"2025-06-08","Bayelsa","Medium","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","Specialist",9,614,76.8,414450,"2025-02-01","Warri","High","Dry season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Control Room Setup","Specialist",23,733,91.6,1601605,"2025-09-28","Bayelsa","Medium","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","Specialist",6,364,45.5,170352,"2025-07-06","Port Harcourt","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","Specialist",20,485,60.6,582000,"2025-04-26","Delta","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Instrumentation","General",19,554,69.2,1126282,"2025-06-08","Uyo","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Control Room Setup","Specialist",11,500,62.5,374000,"2025-11-11","Calabar","High","Dry season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","General",24,636,79.5,1007424,"2025-11-13","Warri","High","Dry season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","General",9,702,87.8,543348,"2025-01-06","Onne","High","Dry season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","General",19,477,59.6,525654,"2025-09-05","Delta","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Fire Protection Systems","Specialist",18,260,32.5,397800,"2025-06-16","Warri","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Instrumentation","Specialist",23,136,17.0,137632,"2025-09-08","Bayelsa","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","General",7,87,10.9,60291,"2025-05-12","Bayelsa","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Control Room Setup","Specialist",19,211,26.4,312702,"2025-07-11","Calabar","Medium","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","General",17,171,21.4,284886,"2025-12-01","Warri","High","Dry season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","General",6,718,89.8,366180,"2025-09-07","Lagos","High","Raining season"
2033,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","General",9,344,43.0,136224,"2025-02-26","Port Harcourt","Medium","Dry season"
2034,"NLNG Plant Expansion","Industrial","Cathodic Protection","General",25,752,94.0,1692000,"2025-02-09","Port Harcourt","Medium","Dry season"
2034,"NLNG Plant Expansion","Industrial","Scaffolding","Specialist",6,112,14.0,78624,"2025-05-16","Uyo","High","Raining season"
2034,"NLNG Plant Expansion","Industrial","HVAC for Control Room","General",11,243,30.4,141669,"2025-09-17","Lagos","Medium","Raining season"
2034,"NLNG Plant Expansion","Industrial","Subsea Pipeline Laying","General",20,383,47.9,360020,"2025-05-31","Bayelsa","High","Raining season"
2034,"NLNG Plant Expansion","Industrial","Pile Driving","General",20,406,50.8,901320,"2025-06-15","Bayelsa","Medium","Raining season"
2034,"NLNG Plant Expansion","Industrial","Fire Protection Systems","General",13,660,82.5,514800,"2025-12-31","Calabar","High","Dry season"
2034,"NLNG Plant Expansion","Industrial","Fire Protection Systems","Specialist",22,456,57.0,682176,"2025-06-17","Calabar","High","Raining season"
2034,"NLNG Plant Expansion","Industrial","Structural Steel Assembly","Specialist",23,198,24.8,314226,"2025-03-13","Port Harcourt","High","Dry season"
2034,"NLNG Plant Expansion","Industrial","Compressor Installation","General",9,161,20.1,165186,"2025-12-31","Lagos","High","Dry season"
2034,"NLNG Plant Expansion","Industrial","Process Equipment Erection","Specialist",8,555,69.4,506160,"2025-07-08","Lagos","Medium","Raining season"
2034,"NLNG Plant Expansion","Industrial","Pile Driving","Specialist",18,336,42.0,562464,"2025-05-05","Calabar","High","Raining season"
2034,"NLNG Plant Expansion","Industrial","HVAC for Control Room","General",12,551,68.9,323988,"2025-01-18","Port Harcourt","Medium","Dry season"
2034,"NLNG Plant Expansion","Industrial","Offshore Crane Installation","Specialist",22,723,90.4,1686036,"2025-06-29","Lagos","High","Raining season"
2034,"NLNG Plant Expansion","Industrial","Testing & Commissioning","General",23,291,36.4,555519,"2025-01-31","Lagos","High","Dry season"
2034,"NLNG Plant Expansion","Industrial","Testing & Commissioning","General",12,669,83.6,513792,"2025-10-07","Onne","Medium","Raining season"
2034,"NLNG Plant Expansion","Industrial","Testing & Commissioning","General",22,256,32.0,557568,"2025-05-18","Port Harcourt","High","Raining season"
2034,"NLNG Plant Expansion","Industrial","Jetty Construction","Specialist",22,91,11.4,238238,"2025-10-20","Lagos","Medium","Raining season"
2034,"NLNG Plant Expansion","Industrial","Subsea Pipeline Laying","General",6,445,55.6,176220,"2025-03-21","Warri","Medium","Dry season"
2034,"NLNG Plant Expansion","Industrial","Instrumentation","Specialist",25,629,78.6,754800,"2025-10-04","Calabar","Medium","Raining season"
2034,"NLNG Plant Expansion","Industrial","Structural Steel Assembly","General",8,319,39.9,227128,"2025-11-19","Onne","High","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","Specialist",12,517,64.6,248160,"2025-05-07","Onne","High","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Structural Steel Assembly","Specialist",19,363,45.4,282777,"2025-09-12","Abuja","High","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Subsea Pipeline Laying","General",18,799,99.9,1495728,"2025-09-11","Bonny Island","High","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","Specialist",7,149,18.6,47978,"2025-12-25","Calabar","Medium","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","General",20,344,43.0,694880,"2025-01-17","Lagos","Medium","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Scaffolding","Specialist",5,158,19.8,33970,"2025-01-14","Onne","High","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","General",12,424,53.0,564768,"2025-06-29","Uyo","Medium","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","Specialist",15,504,63.0,491400,"2025-02-27","Bonny Island","High","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Subsea Pipeline Laying","General",16,786,98.2,553344,"2025-01-27","Warri","Medium","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Structural Steel Assembly","General",20,735,91.9,896700,"2025-10-26","Delta","High","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","General",14,763,95.4,1164338,"2025-11-20","Bonny Island","Medium","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","Specialist",19,685,85.6,663765,"2025-10-13","Bayelsa","Medium","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Jetty Construction","General",15,693,86.6,1174635,"2025-06-05","Lagos","Medium","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","Specialist",8,385,48.1,348040,"2025-03-15","Calabar","High","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Tank Fabrication","Specialist",18,300,37.5,588600,"2025-07-25","Calabar","Medium","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Jetty Construction","Specialist",20,745,93.1,1162200,"2025-09-12","Bonny Island","Medium","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","Specialist",22,208,26.0,485056,"2025-05-13","Port Harcourt","Medium","Raining season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Fire Protection Systems","Specialist",22,144,18.0,266112,"2025-01-17","Warri","Medium","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","HVAC for Control Room","Specialist",22,635,79.4,1508760,"2025-12-22","Calabar","High","Dry season"
2035,"NLNG Offshore Platform Upgrade","Offshore","Instrumentation","Specialist",11,210,26.2,198660,"2025-04-24","Onne","Medium","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Painting & Coating","Specialist",9,528,66.0,313632,"2025-01-24","Abuja","High","Dry season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Painting & Coating","Specialist",8,134,16.8,88976,"2025-05-11","Bonny Island","Medium","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",7,417,52.1,350280,"2025-02-26","Abuja","High","Dry season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","General",6,270,33.8,81000,"2025-03-22","Bayelsa","Medium","Dry season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","General",24,222,27.8,612720,"2025-05-12","Warri","Medium","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Testing & Commissioning","General",10,718,89.8,423620,"2025-01-03","Onne","Medium","Dry season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Control Room Setup","General",5,382,47.8,219650,"2025-03-09","Bayelsa","High","Dry season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Painting & Coating","Specialist",20,163,20.4,365120,"2025-02-06","Calabar","High","Dry season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","General",8,525,65.6,499800,"2025-04-15","Calabar","High","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Compressor Installation","General",11,701,87.6,462660,"2025-12-05","Warri","Medium","Dry season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","Specialist",25,777,97.1,1320900,"2025-04-03","Abuja","Medium","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Tank Fabrication","General",16,627,78.4,993168,"2025-03-25","Lagos","Medium","Dry season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Instrumentation","Specialist",12,80,10.0,75840,"2025-07-02","Calabar","High","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Process Equipment Erection","Specialist",18,713,89.1,654534,"2025-10-02","Onne","High","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Site Clearance","General",16,405,50.6,382320,"2025-12-02","Uyo","High","Dry season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Offshore Crane Installation","General",16,496,62.0,563456,"2025-09-29","Bonny Island","Medium","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Pipeline Welding","Specialist",20,591,73.9,791940,"2025-04-07","Calabar","Medium","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Offshore Crane Installation","Specialist",11,679,84.9,649803,"2025-05-17","Delta","High","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","General",24,171,21.4,217512,"2025-05-29","Abuja","Medium","Raining season"
2036,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","General",17,419,52.4,569840,"2025-04-28","Delta","Medium","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Control Room Setup","General",13,399,49.9,274911,"2025-10-10","Uyo","Medium","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","Specialist",20,751,93.9,1441920,"2025-08-21","Delta","Medium","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Site Clearance","General",13,539,67.4,553553,"2025-12-02","Calabar","Medium","Dry season"
2037,"NLNG Storage Tank Installation","Industrial","Electrical Cabling","General",11,624,78.0,507936,"2025-09-12","Bayelsa","Medium","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Testing & Commissioning","General",23,625,78.1,1135625,"2025-08-13","Onne","Medium","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Instrumentation","General",18,541,67.6,779040,"2025-07-15","Delta","Medium","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Structural Steel Assembly","General",13,149,18.6,216944,"2025-05-06","Calabar","High","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","Specialist",16,644,80.5,659456,"2025-03-03","Uyo","Medium","Dry season"
2037,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","Specialist",8,523,65.4,397480,"2025-04-18","Delta","Medium","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","HVAC for Control Room","Specialist",5,92,11.5,39560,"2025-11-04","Uyo","High","Dry season"
2037,"NLNG Storage Tank Installation","Industrial","Pipeline Welding","General",8,681,85.1,610176,"2025-05-11","Abuja","High","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Pile Driving","General",17,504,63.0,951048,"2025-10-17","Calabar","High","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Tank Fabrication","Specialist",20,321,40.1,526440,"2025-06-23","Bonny Island","High","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Cathodic Protection","General",9,356,44.5,230688,"2025-05-07","Warri","Medium","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Safety Systems Installation","General",21,579,72.4,1228059,"2025-03-15","Bayelsa","Medium","Dry season"
2037,"NLNG Storage Tank Installation","Industrial","Safety Systems Installation","General",15,206,25.8,182310,"2025-12-31","Onne","High","Dry season"
2037,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","Specialist",23,531,66.4,830484,"2025-11-18","Uyo","High","Dry season"
2037,"NLNG Storage Tank Installation","Industrial","Pipeline Welding","Specialist",14,662,82.8,834120,"2025-07-11","Uyo","Medium","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Subsea Pipeline Laying","Specialist",5,222,27.8,74370,"2025-08-11","Bayelsa","High","Raining season"
2037,"NLNG Storage Tank Installation","Industrial","Tank Fabrication","Specialist",23,115,14.4,290950,"2025-06-09","Lagos","Medium","Raining season"
2038,"NLNG Offshore Platform Upgrade","Offshore","HVAC for Control Room","Specialist",14,308,38.5,426888,"2025-06-04","Port Harcourt","Medium","Raining season"
